id;value;sensor;timestamp;uploaded
498;1.5;PM25;2017-02-22 00:38:26.897925;1
499;2.2;PM10;2017-02-22 00:38:49.723189;1
500;1.5;PM25;2017-02-22 00:38:49.723334;1
501;1.6;PM10;2017-02-22 00:39:12.258892;1
502;1.5;PM25;2017-02-22 00:39:12.258994;1
503;1.6;PM10;2017-02-22 00:39:35.184936;1
504;1.5;PM25;2017-02-22 00:39:35.185055;1
505;1.5;PM10;2017-02-22 00:39:57.742128;1
506;1.5;PM25;2017-02-22 00:39:57.742230;1
507;1.5;PM10;2017-02-22 00:40:20.287941;1
508;1.4;PM25;2017-02-22 00:40:20.288052;1
509;1.4;PM10;2017-02-22 00:40:42.868145;1
510;1.4;PM25;2017-02-22 00:40:42.868248;1
511;1.5;PM10;2017-02-22 00:41:05.461627;1
512;1.4;PM25;2017-02-22 00:41:05.461728;1
513;1.5;PM10;2017-02-22 00:41:28.009329;1
514;1.4;PM25;2017-02-22 00:41:28.009447;1
515;4.1;PM10;2017-02-22 00:41:50.647488;1
516;1.6;PM25;2017-02-22 00:41:50.647592;1
517;4.1;PM10;2017-02-22 00:42:13.294471;1
518;1.6;PM25;2017-02-22 00:42:13.294578;1
519;4.1;PM10;2017-02-22 00:42:35.837542;1
520;1.7;PM25;2017-02-22 00:42:35.837678;1
521;4.1;PM10;2017-02-22 00:42:58.481215;1
522;1.7;PM25;2017-02-22 00:42:58.481320;1
523;4.1;PM10;2017-02-22 00:43:21.037111;1
524;1.7;PM25;2017-02-22 00:43:21.037215;1
525;4.0;PM10;2017-02-22 00:43:43.578832;1
526;1.6;PM25;2017-02-22 00:43:43.578942;1
527;4.0;PM10;2017-02-22 00:44:06.153764;1
528;1.6;PM25;2017-02-22 00:44:06.153871;1
529;1.4;PM10;2017-02-22 00:44:28.906606;1
530;1.4;PM25;2017-02-22 00:44:28.906719;1
531;1.7;PM10;2017-02-22 00:44:51.470788;1
532;1.5;PM25;2017-02-22 00:44:51.470890;1
533;1.6;PM10;2017-02-22 00:45:14.044140;1
534;1.4;PM25;2017-02-22 00:45:14.044261;1
535;1.7;PM10;2017-02-22 00:45:36.650845;1
536;1.4;PM25;2017-02-22 00:45:36.650951;1
537;1.7;PM10;2017-02-22 00:45:59.213685;1
538;1.4;PM25;2017-02-22 00:45:59.213805;1
539;2.5;PM10;2017-02-22 00:46:22.271444;1
540;1.5;PM25;2017-02-22 00:46:22.271543;1
541;2.6;PM10;2017-02-22 00:46:44.866782;1
542;1.5;PM25;2017-02-22 00:46:44.866918;1
543;2.7;PM10;2017-02-22 00:47:07.458566;1
544;1.6;PM25;2017-02-22 00:47:07.458670;1
545;2.7;PM10;2017-02-22 00:47:30.033939;1
546;1.6;PM25;2017-02-22 00:47:30.034042;1
547;2.4;PM10;2017-02-22 00:47:52.596126;1
548;1.6;PM25;2017-02-22 00:47:52.596233;1
549;2.4;PM10;2017-02-22 00:48:15.346574;1
550;1.5;PM25;2017-02-22 00:48:15.346689;1
551;2.2;PM10;2017-02-22 00:48:38.491261;1
552;1.5;PM25;2017-02-22 00:48:38.491360;1
553;2.2;PM10;2017-02-22 00:49:01.186919;1
554;1.5;PM25;2017-02-22 00:49:01.187024;1
555;1.6;PM10;2017-02-22 00:49:24.102620;1
556;1.5;PM25;2017-02-22 00:49:24.102722;1
557;1.5;PM10;2017-02-22 00:49:47.059318;1
558;1.4;PM25;2017-02-22 00:49:47.059431;1
559;1.4;PM10;2017-02-22 00:50:09.613820;1
560;1.4;PM25;2017-02-22 00:50:09.613923;1
561;1.4;PM10;2017-02-22 00:50:33.640499;1
562;1.4;PM25;2017-02-22 00:50:33.640718;1
563;1.5;PM10;2017-02-22 00:50:56.299856;1
564;1.4;PM25;2017-02-22 00:50:56.299960;1
565;1.6;PM10;2017-02-22 00:51:19.023051;1
566;1.4;PM25;2017-02-22 00:51:19.023154;1
567;1.6;PM10;2017-02-22 00:51:41.555140;1
568;1.4;PM25;2017-02-22 00:51:41.555260;1
569;1.7;PM10;2017-02-22 00:52:04.194957;1
570;1.4;PM25;2017-02-22 00:52:04.195063;1
571;1.7;PM10;2017-02-22 00:52:26.770214;1
572;1.4;PM25;2017-02-22 00:52:26.770318;1
573;2.4;PM10;2017-02-22 00:52:49.348158;1
574;1.5;PM25;2017-02-22 00:52:49.348271;1
575;2.4;PM10;2017-02-22 00:53:11.922358;1
576;1.5;PM25;2017-02-22 00:53:11.922459;1
577;2.3;PM10;2017-02-22 00:53:34.968149;1
578;1.5;PM25;2017-02-22 00:53:34.968250;1
579;2.2;PM10;2017-02-22 00:53:57.510290;1
580;1.5;PM25;2017-02-22 00:53:57.510395;1
581;2.2;PM10;2017-02-22 00:54:20.108357;1
582;1.5;PM25;2017-02-22 00:54:20.108459;1
583;2.1;PM10;2017-02-22 00:54:42.702177;1
584;1.5;PM25;2017-02-22 00:54:42.702282;1
585;2.1;PM10;2017-02-22 00:55:05.313689;1
586;1.5;PM25;2017-02-22 00:55:05.313793;1
587;1.8;PM10;2017-02-22 00:55:27.972471;1
588;1.5;PM25;2017-02-22 00:55:27.972577;1
589;1.6;PM10;2017-02-22 00:55:50.545169;1
590;1.6;PM25;2017-02-22 00:55:50.545272;1
591;2.4;PM10;2017-02-22 00:56:13.637014;1
592;1.6;PM25;2017-02-22 00:56:13.637121;1
593;2.9;PM10;2017-02-22 00:56:36.271436;1
594;1.6;PM25;2017-02-22 00:56:36.271539;1
595;3.0;PM10;2017-02-22 00:56:59.051072;1
596;1.6;PM25;2017-02-22 00:56:59.051176;1
597;2.9;PM10;2017-02-22 00:57:21.645015;1
598;1.6;PM25;2017-02-22 00:57:21.645128;1
599;3.0;PM10;2017-02-22 00:57:44.229859;1
600;1.6;PM25;2017-02-22 00:57:44.229967;1
601;3.0;PM10;2017-02-22 00:58:06.841246;1
602;1.6;PM25;2017-02-22 00:58:06.841358;1
603;3.4;PM10;2017-02-22 00:58:29.792107;1
604;1.6;PM25;2017-02-22 00:58:29.792210;1
605;3.5;PM10;2017-02-22 00:58:52.368390;1
606;1.6;PM25;2017-02-22 00:58:52.368495;1
607;3.2;PM10;2017-02-22 00:59:14.943976;1
608;1.6;PM25;2017-02-22 00:59:14.944082;1
609;3.8;PM10;2017-02-22 00:59:37.507428;1
610;1.6;PM25;2017-02-22 00:59:37.507537;1
611;4.7;PM10;2017-02-22 01:00:00.447250;1
612;1.6;PM25;2017-02-22 01:00:00.447359;1
613;4.7;PM10;2017-02-22 01:00:23.553344;1
614;1.7;PM25;2017-02-22 01:00:23.553453;1
615;4.9;PM10;2017-02-22 01:00:46.247144;1
616;1.7;PM25;2017-02-22 01:00:46.247263;1
617;4.8;PM10;2017-02-22 01:01:09.212571;1
618;1.7;PM25;2017-02-22 01:01:09.212677;1
619;5.1;PM10;2017-02-22 01:01:32.335804;1
620;1.6;PM25;2017-02-22 01:01:32.335907;1
621;4.8;PM10;2017-02-22 01:01:54.939003;1
622;1.6;PM25;2017-02-22 01:01:54.939107;1
623;4.2;PM10;2017-02-22 01:02:17.645088;1
624;1.6;PM25;2017-02-22 01:02:17.645192;1
625;3.5;PM10;2017-02-22 01:02:40.229816;1
626;1.6;PM25;2017-02-22 01:02:40.229935;1
627;2.9;PM10;2017-02-22 01:03:02.891242;1
628;1.6;PM25;2017-02-22 01:03:02.891346;1
629;3.0;PM10;2017-02-22 01:03:25.676485;1
630;1.6;PM25;2017-02-22 01:03:25.676589;1
631;2.8;PM10;2017-02-22 01:03:48.433761;1
632;1.6;PM25;2017-02-22 01:03:48.433882;1
633;2.8;PM10;2017-02-22 01:04:10.925941;1
634;1.6;PM25;2017-02-22 01:04:10.926044;1
635;1.9;PM10;2017-02-22 01:04:33.578337;1
636;1.6;PM25;2017-02-22 01:04:33.578441;1
637;2.3;PM10;2017-02-22 01:04:56.158431;1
638;1.6;PM25;2017-02-22 01:04:56.158552;1
639;3.1;PM10;2017-02-22 01:05:18.795597;1
640;1.6;PM25;2017-02-22 01:05:18.795716;1
641;2.9;PM10;2017-02-22 01:05:41.571245;1
642;1.5;PM25;2017-02-22 01:05:41.571351;1
643;2.9;PM10;2017-02-22 01:06:04.227998;1
644;1.5;PM25;2017-02-22 01:06:04.228099;1
645;2.8;PM10;2017-02-22 01:06:26.799957;1
646;1.5;PM25;2017-02-22 01:06:26.800065;1
647;2.8;PM10;2017-02-22 01:06:49.527359;1
648;1.5;PM25;2017-02-22 01:06:49.527462;1
649;3.6;PM10;2017-02-22 01:07:12.043630;1
650;1.5;PM25;2017-02-22 01:07:12.043730;1
651;3.5;PM10;2017-02-22 01:07:34.591591;1
652;1.5;PM25;2017-02-22 01:07:34.591699;1
653;2.3;PM10;2017-02-22 01:07:57.128313;1
654;1.4;PM25;2017-02-22 01:07:57.128419;1
655;2.8;PM10;2017-02-22 01:08:19.901733;1
656;1.4;PM25;2017-02-22 01:08:19.901855;1
657;2.8;PM10;2017-02-22 01:08:42.433096;1
658;1.4;PM25;2017-02-22 01:08:42.433203;1
659;2.9;PM10;2017-02-22 01:09:05.008691;1
660;1.4;PM25;2017-02-22 01:09:05.008818;1
661;2.9;PM10;2017-02-22 01:09:27.572511;1
662;1.4;PM25;2017-02-22 01:09:27.572628;1
663;2.5;PM10;2017-02-22 01:09:50.200108;1
664;1.4;PM25;2017-02-22 01:09:50.200213;1
665;2.2;PM10;2017-02-22 01:10:13.246569;1
666;1.5;PM25;2017-02-22 01:10:13.246669;1
667;2.2;PM10;2017-02-22 01:10:36.065450;1
668;1.5;PM25;2017-02-22 01:10:36.065549;1
669;2.2;PM10;2017-02-22 01:10:58.673170;1
670;1.5;PM25;2017-02-22 01:10:58.673288;1
671;1.7;PM10;2017-02-22 01:11:21.225187;1
672;1.5;PM25;2017-02-22 01:11:21.225298;1
673;2.7;PM10;2017-02-22 01:11:43.883093;1
674;1.5;PM25;2017-02-22 01:11:43.883197;1
675;3.3;PM10;2017-02-22 01:12:06.404826;1
676;1.5;PM25;2017-02-22 01:12:06.404932;1
677;3.3;PM10;2017-02-22 01:12:29.464520;1
678;1.5;PM25;2017-02-22 01:12:29.464644;1
679;4.3;PM10;2017-02-22 01:12:52.015777;1
680;1.6;PM25;2017-02-22 01:12:52.015879;1
681;4.6;PM10;2017-02-22 01:13:14.554154;1
682;1.7;PM25;2017-02-22 01:13:14.554259;1
683;5.3;PM10;2017-02-22 01:13:37.145305;1
684;1.7;PM25;2017-02-22 01:13:37.145425;1
685;6.9;PM10;2017-02-22 01:13:59.824307;1
686;1.7;PM25;2017-02-22 01:13:59.824413;1
687;7.5;PM10;2017-02-22 01:14:22.383600;1
688;1.8;PM25;2017-02-22 01:14:22.383708;1
689;7.2;PM10;2017-02-22 01:14:45.307976;1
690;1.9;PM25;2017-02-22 01:14:45.308096;1
691;8.1;PM10;2017-02-22 01:15:07.906703;1
692;2.0;PM25;2017-02-22 01:15:07.906810;1
693;7.9;PM10;2017-02-22 01:15:30.451427;1
694;2.0;PM25;2017-02-22 01:15:30.451530;1
695;7.6;PM10;2017-02-22 01:15:53.065597;1
696;1.9;PM25;2017-02-22 01:15:53.065724;1
697;8.1;PM10;2017-02-22 01:16:15.614766;1
698;2.0;PM25;2017-02-22 01:16:15.614873;1
699;8.1;PM10;2017-02-22 01:16:38.185745;1
700;2.0;PM25;2017-02-22 01:16:38.185847;1
701;6.0;PM10;2017-02-22 01:17:00.830884;1
702;1.9;PM25;2017-02-22 01:17:00.831008;1
703;5.3;PM10;2017-02-22 01:17:23.776404;1
704;1.9;PM25;2017-02-22 01:17:23.776514;1
705;4.0;PM10;2017-02-22 01:17:46.324412;1
706;1.7;PM25;2017-02-22 01:17:46.324527;1
707;4.3;PM10;2017-02-22 01:18:09.027000;1
708;1.7;PM25;2017-02-22 01:18:09.027105;1
709;4.3;PM10;2017-02-22 01:18:31.691268;1
710;1.7;PM25;2017-02-22 01:18:31.691382;1
711;3.0;PM10;2017-02-22 01:18:54.220865;1
712;1.6;PM25;2017-02-22 01:18:54.220997;1
713;2.5;PM10;2017-02-22 01:19:16.809357;1
714;1.6;PM25;2017-02-22 01:19:16.809462;1
715;2.7;PM10;2017-02-22 01:19:39.511572;1
716;1.6;PM25;2017-02-22 01:19:39.511676;1
717;2.7;PM10;2017-02-22 01:20:02.049556;1
718;1.6;PM25;2017-02-22 01:20:02.049662;1
719;2.6;PM10;2017-02-22 01:20:24.985475;1
720;1.6;PM25;2017-02-22 01:20:24.985593;1
721;2.6;PM10;2017-02-22 01:20:47.578727;1
722;1.6;PM25;2017-02-22 01:20:47.578833;1
723;1.7;PM10;2017-02-22 01:21:10.149626;1
724;1.5;PM25;2017-02-22 01:21:10.149726;1
725;2.8;PM10;2017-02-22 01:21:37.734626;1
726;1.6;PM25;2017-02-22 01:21:37.734737;1
727;3.2;PM10;2017-02-22 01:22:00.296839;1
728;1.6;PM25;2017-02-22 01:22:00.296948;1
729;3.3;PM10;2017-02-22 01:22:22.883068;1
730;1.7;PM25;2017-02-22 01:22:22.883191;1
731;4.9;PM10;2017-02-22 01:22:45.450089;1
732;1.7;PM25;2017-02-22 01:22:45.450200;1
733;5.9;PM10;2017-02-22 01:23:07.985449;1
734;1.8;PM25;2017-02-22 01:23:07.985556;1
735;5.8;PM10;2017-02-22 01:23:30.977941;1
736;1.8;PM25;2017-02-22 01:23:30.978053;1
737;6.0;PM10;2017-02-22 01:23:53.643036;1
738;1.8;PM25;2017-02-22 01:23:53.643157;1
739;6.5;PM10;2017-02-22 01:24:16.235210;1
740;1.8;PM25;2017-02-22 01:24:16.235318;1
741;5.3;PM10;2017-02-22 01:24:38.868934;1
742;1.7;PM25;2017-02-22 01:24:38.869044;1
743;5.2;PM10;2017-02-22 01:25:01.448112;1
744;1.6;PM25;2017-02-22 01:25:01.448218;1
745;4.8;PM10;2017-02-22 01:25:24.051546;1
746;1.6;PM25;2017-02-22 01:25:24.051662;1
747;2.4;PM10;2017-02-22 01:25:46.916083;1
748;1.5;PM25;2017-02-22 01:25:46.916190;1
749;2.3;PM10;2017-02-22 01:26:09.534397;1
750;1.5;PM25;2017-02-22 01:26:09.534506;1
751;2.3;PM10;2017-02-22 01:26:32.388094;1
752;1.4;PM25;2017-02-22 01:26:32.388204;1
753;1.8;PM10;2017-02-22 01:26:54.970876;1
754;1.4;PM25;2017-02-22 01:26:54.971003;1
755;1.6;PM10;2017-02-22 01:27:17.541677;1
756;1.4;PM25;2017-02-22 01:27:17.541781;1
757;1.5;PM10;2017-02-22 01:27:40.448732;1
758;1.4;PM25;2017-02-22 01:27:40.448837;1
759;1.5;PM10;2017-02-22 01:28:03.081400;1
760;1.4;PM25;2017-02-22 01:28:03.081518;1
761;1.4;PM10;2017-02-22 01:28:25.653422;1
762;1.4;PM25;2017-02-22 01:28:25.653541;1
763;1.5;PM10;2017-02-22 01:28:48.295159;1
764;1.5;PM25;2017-02-22 01:28:48.295262;1
765;1.5;PM10;2017-02-22 01:29:10.847988;1
766;1.5;PM25;2017-02-22 01:29:10.848097;1
767;1.6;PM10;2017-02-22 01:29:33.496422;1
768;1.4;PM25;2017-02-22 01:29:33.496527;1
769;1.6;PM10;2017-02-22 01:29:56.043009;1
770;1.4;PM25;2017-02-22 01:29:56.043137;1
771;1.7;PM10;2017-02-22 01:30:18.709997;1
772;1.4;PM25;2017-02-22 01:30:18.710131;1
773;1.9;PM10;2017-02-22 01:30:42.021682;1
774;1.5;PM25;2017-02-22 01:30:42.021800;1
775;1.8;PM10;2017-02-22 01:31:04.546252;1
776;1.5;PM25;2017-02-22 01:31:04.546360;1
777;1.8;PM10;2017-02-22 01:31:27.175433;1
778;1.5;PM25;2017-02-22 01:31:27.175533;1
779;1.8;PM10;2017-02-22 01:31:49.742532;1
780;1.5;PM25;2017-02-22 01:31:49.742635;1
781;2.5;PM10;2017-02-22 01:32:12.505146;1
782;1.4;PM25;2017-02-22 01:32:12.505249;1
783;3.3;PM10;2017-02-22 01:32:35.080144;1
784;1.5;PM25;2017-02-22 01:32:35.080260;1
785;3.9;PM10;2017-02-22 01:32:57.687985;1
786;1.5;PM25;2017-02-22 01:32:57.688089;1
787;3.9;PM10;2017-02-22 01:33:20.237637;1
788;1.5;PM25;2017-02-22 01:33:20.237742;1
789;3.8;PM10;2017-02-22 01:33:42.796962;1
790;1.5;PM25;2017-02-22 01:33:42.797070;1
791;4.0;PM10;2017-02-22 01:34:05.352901;1
792;1.5;PM25;2017-02-22 01:34:05.353013;1
793;3.9;PM10;2017-02-22 01:34:27.916222;1
794;1.5;PM25;2017-02-22 01:34:27.916333;1
795;3.4;PM10;2017-02-22 01:34:50.436462;1
796;1.6;PM25;2017-02-22 01:34:50.436579;1
797;3.1;PM10;2017-02-22 01:35:13.095184;1
798;1.6;PM25;2017-02-22 01:35:13.095298;1
799;2.3;PM10;2017-02-22 01:35:35.653470;1
800;1.6;PM25;2017-02-22 01:35:35.653587;1
801;1.8;PM10;2017-02-22 01:35:58.199827;1
802;1.6;PM25;2017-02-22 01:35:58.199933;1
803;1.9;PM10;2017-02-22 01:36:20.744780;1
804;1.6;PM25;2017-02-22 01:36:20.744891;1
805;1.8;PM10;2017-02-22 01:36:43.389426;1
806;1.6;PM25;2017-02-22 01:36:43.389566;1
807;1.7;PM10;2017-02-22 01:37:05.930909;1
808;1.6;PM25;2017-02-22 01:37:05.931012;1
809;1.8;PM10;2017-02-22 01:37:28.589939;1
810;1.6;PM25;2017-02-22 01:37:28.590041;1
811;3.2;PM10;2017-02-22 01:37:51.323266;1
812;1.6;PM25;2017-02-22 01:37:51.323368;1
813;3.8;PM10;2017-02-22 01:38:13.962993;1
814;1.6;PM25;2017-02-22 01:38:13.963098;1
815;3.7;PM10;2017-02-22 01:38:36.527107;1
816;1.5;PM25;2017-02-22 01:38:36.527213;1
817;3.7;PM10;2017-02-22 01:38:59.065588;1
818;1.5;PM25;2017-02-22 01:38:59.065705;1
819;3.5;PM10;2017-02-22 01:39:21.655863;1
820;1.5;PM25;2017-02-22 01:39:21.655966;1
821;3.5;PM10;2017-02-22 01:39:44.265444;1
822;1.5;PM25;2017-02-22 01:39:44.265544;1
823;3.5;PM10;2017-02-22 01:40:06.857317;1
824;1.5;PM25;2017-02-22 01:40:06.857415;1
825;2.5;PM10;2017-02-22 01:40:29.442635;1
826;1.5;PM25;2017-02-22 01:40:29.442735;1
827;1.9;PM10;2017-02-22 01:40:52.389367;1
828;1.5;PM25;2017-02-22 01:40:52.389504;1
829;1.6;PM10;2017-02-22 01:41:14.980926;1
830;1.5;PM25;2017-02-22 01:41:14.981046;1
831;2.4;PM10;2017-02-22 01:41:37.509156;1
832;1.6;PM25;2017-02-22 01:41:37.509259;1
833;2.4;PM10;2017-02-22 01:42:00.118708;1
834;1.6;PM25;2017-02-22 01:42:00.118815;1
835;2.4;PM10;2017-02-22 01:42:22.664459;1
836;1.6;PM25;2017-02-22 01:42:22.664567;1
837;2.8;PM10;2017-02-22 01:42:45.227957;1
838;1.6;PM25;2017-02-22 01:42:45.228075;1
839;2.8;PM10;2017-02-22 01:43:07.853828;1
840;1.6;PM25;2017-02-22 01:43:07.853935;1
841;2.9;PM10;2017-02-22 01:43:30.431554;1
842;1.7;PM25;2017-02-22 01:43:30.431668;1
843;2.9;PM10;2017-02-22 01:43:53.521894;1
844;1.6;PM25;2017-02-22 01:43:53.521998;1
845;3.0;PM10;2017-02-22 01:44:16.108712;1
846;1.6;PM25;2017-02-22 01:44:16.108827;1
847;2.4;PM10;2017-02-22 01:44:38.739881;1
848;1.6;PM25;2017-02-22 01:44:38.739992;1
849;2.6;PM10;2017-02-22 01:45:01.310387;1
850;1.7;PM25;2017-02-22 01:45:01.310495;1
851;2.6;PM10;2017-02-22 01:45:24.098904;1
852;1.7;PM25;2017-02-22 01:45:24.099008;1
853;2.6;PM10;2017-02-22 01:45:46.779078;1
854;1.7;PM25;2017-02-22 01:45:46.779200;1
855;2.7;PM10;2017-02-22 01:46:09.407999;1
856;1.7;PM25;2017-02-22 01:46:09.408102;1
857;2.6;PM10;2017-02-22 01:46:32.615929;1
858;1.7;PM25;2017-02-22 01:46:32.616033;1
859;3.0;PM10;2017-02-22 01:46:55.162302;1
860;1.7;PM25;2017-02-22 01:46:55.162408;1
861;3.0;PM10;2017-02-22 01:47:17.744628;1
862;1.7;PM25;2017-02-22 01:47:17.744733;1
863;3.1;PM10;2017-02-22 01:47:40.335741;1
864;1.7;PM25;2017-02-22 01:47:40.335842;1
865;3.3;PM10;2017-02-22 01:48:02.926235;1
866;1.7;PM25;2017-02-22 01:48:02.926345;1
867;3.3;PM10;2017-02-22 01:48:25.468892;1
868;1.8;PM25;2017-02-22 01:48:25.468999;1
869;3.5;PM10;2017-02-22 01:48:48.134817;1
870;1.8;PM25;2017-02-22 01:48:48.134924;1
871;3.6;PM10;2017-02-22 01:49:10.667989;1
872;1.8;PM25;2017-02-22 01:49:10.668098;1
873;3.4;PM10;2017-02-22 01:49:33.255798;1
874;1.8;PM25;2017-02-22 01:49:33.255901;1
875;3.8;PM10;2017-02-22 01:49:55.826982;1
876;1.8;PM25;2017-02-22 01:49:55.827089;1
877;3.5;PM10;2017-02-22 01:50:18.417751;1
878;1.8;PM25;2017-02-22 01:50:18.417858;1
879;3.3;PM10;2017-02-22 01:50:40.943374;1
880;1.8;PM25;2017-02-22 01:50:40.943490;1
881;3.0;PM10;2017-02-22 01:51:03.929048;1
882;1.8;PM25;2017-02-22 01:51:03.929171;1
883;2.8;PM10;2017-02-22 01:51:26.543161;1
884;1.6;PM25;2017-02-22 01:51:26.543266;1
885;2.4;PM10;2017-02-22 01:51:49.097272;1
886;1.6;PM25;2017-02-22 01:51:49.097409;1
887;2.7;PM10;2017-02-22 01:52:11.713291;1
888;1.6;PM25;2017-02-22 01:52:11.713393;1
889;2.8;PM10;2017-02-22 01:52:34.397050;1
890;1.5;PM25;2017-02-22 01:52:34.397165;1
891;2.2;PM10;2017-02-22 01:52:56.945591;1
892;1.5;PM25;2017-02-22 01:52:56.945694;1
893;2.0;PM10;2017-02-22 01:53:19.598232;1
894;1.5;PM25;2017-02-22 01:53:19.598332;1
895;2.0;PM10;2017-02-22 01:53:42.596720;1
896;1.5;PM25;2017-02-22 01:53:42.596824;1
897;2.0;PM10;2017-02-22 01:54:05.118617;1
898;1.5;PM25;2017-02-22 01:54:05.118714;1
899;2.1;PM10;2017-02-22 01:54:27.724795;1
900;1.5;PM25;2017-02-22 01:54:27.724910;1
901;2.1;PM10;2017-02-22 01:54:50.382273;1
902;1.5;PM25;2017-02-22 01:54:50.382380;1
903;1.6;PM10;2017-02-22 01:55:12.929796;1
904;1.5;PM25;2017-02-22 01:55:12.929910;1
905;1.7;PM10;2017-02-22 01:55:35.521502;1
906;1.6;PM25;2017-02-22 01:55:35.521609;1
907;1.7;PM10;2017-02-22 01:55:58.284600;1
908;1.6;PM25;2017-02-22 01:55:58.284703;1
909;1.8;PM10;2017-02-22 01:56:20.828060;1
910;1.6;PM25;2017-02-22 01:56:20.828178;1
911;1.8;PM10;2017-02-22 01:56:43.454813;1
912;1.6;PM25;2017-02-22 01:56:43.454922;1
913;1.7;PM10;2017-02-22 01:57:06.129368;1
914;1.5;PM25;2017-02-22 01:57:06.129487;1
915;1.7;PM10;2017-02-22 01:57:28.715414;1
916;1.6;PM25;2017-02-22 01:57:28.715518;1
917;2.6;PM10;2017-02-22 01:57:51.352404;1
918;1.6;PM25;2017-02-22 01:57:51.352507;1
919;3.5;PM10;2017-02-22 01:58:14.018769;1
920;1.7;PM25;2017-02-22 01:58:14.018874;1
921;4.7;PM10;2017-02-22 01:58:36.814993;1
922;1.7;PM25;2017-02-22 01:58:36.815098;1
923;4.7;PM10;2017-02-22 01:58:59.400407;1
924;1.8;PM25;2017-02-22 01:58:59.400526;1
925;4.8;PM10;2017-02-22 01:59:21.989094;1
926;1.8;PM25;2017-02-22 01:59:21.989197;1
927;5.0;PM10;2017-02-22 01:59:44.533553;1
928;1.8;PM25;2017-02-22 01:59:44.533658;1
929;4.9;PM10;2017-02-22 02:00:07.120696;1
930;1.7;PM25;2017-02-22 02:00:07.120811;1
931;4.5;PM10;2017-02-22 02:00:29.780651;1
932;1.8;PM25;2017-02-22 02:00:29.780756;1
933;5.8;PM10;2017-02-22 02:00:52.375434;1
934;1.8;PM25;2017-02-22 02:00:52.375542;1
935;4.8;PM10;2017-02-22 02:01:15.303117;1
936;1.8;PM25;2017-02-22 02:01:15.303222;1
937;4.2;PM10;2017-02-22 02:01:38.011350;1
938;1.7;PM25;2017-02-22 02:01:38.011454;1
939;4.1;PM10;2017-02-22 02:02:00.544323;1
940;1.7;PM25;2017-02-22 02:02:00.544437;1
941;3.9;PM10;2017-02-22 02:02:23.129992;1
942;1.7;PM25;2017-02-22 02:02:23.130109;1
943;4.1;PM10;2017-02-22 02:02:45.707421;1
944;1.7;PM25;2017-02-22 02:02:45.707524;1
945;4.1;PM10;2017-02-22 02:03:08.247167;1
946;1.7;PM25;2017-02-22 02:03:08.247276;1
947;3.3;PM10;2017-02-22 02:03:30.896355;1
948;1.6;PM25;2017-02-22 02:03:30.896463;1
949;2.2;PM10;2017-02-22 02:03:53.511865;1
950;1.5;PM25;2017-02-22 02:03:53.511971;1
951;2.5;PM10;2017-02-22 02:04:16.491975;1
952;1.5;PM25;2017-02-22 02:04:16.492074;1
953;2.4;PM10;2017-02-22 02:04:39.102474;1
954;1.5;PM25;2017-02-22 02:04:39.102575;1
955;2.4;PM10;2017-02-22 02:05:01.689054;1
956;1.6;PM25;2017-02-22 02:05:01.689157;1
957;2.8;PM10;2017-02-22 02:05:24.278960;1
958;1.6;PM25;2017-02-22 02:05:24.279064;1
959;3.8;PM10;2017-02-22 02:05:46.874701;1
960;1.6;PM25;2017-02-22 02:05:46.874809;1
961;3.8;PM10;2017-02-22 02:06:09.554308;1
962;1.6;PM25;2017-02-22 02:06:09.554411;1
963;3.9;PM10;2017-02-22 02:06:32.578816;1
964;1.6;PM25;2017-02-22 02:06:32.578940;1
965;3.6;PM10;2017-02-22 02:06:55.161365;1
966;1.7;PM25;2017-02-22 02:06:55.161474;1
967;4.7;PM10;2017-02-22 02:07:17.744653;1
968;1.7;PM25;2017-02-22 02:07:17.744758;1
969;4.7;PM10;2017-02-22 02:07:40.427296;1
970;1.7;PM25;2017-02-22 02:07:40.427405;1
971;5.1;PM10;2017-02-22 02:08:03.051079;1
972;1.7;PM25;2017-02-22 02:08:03.051187;1
973;3.9;PM10;2017-02-22 02:08:25.664847;1
974;1.8;PM25;2017-02-22 02:08:25.664953;1
975;4.6;PM10;2017-02-22 02:08:48.359481;1
976;1.9;PM25;2017-02-22 02:08:48.359592;1
977;4.6;PM10;2017-02-22 02:09:11.329437;1
978;1.9;PM25;2017-02-22 02:09:11.329554;1
979;4.8;PM10;2017-02-22 02:09:34.003301;1
980;1.9;PM25;2017-02-22 02:09:34.003406;1
981;4.7;PM10;2017-02-22 02:09:56.560777;1
982;2.2;PM25;2017-02-22 02:09:56.560890;1
983;4.9;PM10;2017-02-22 02:10:19.166424;1
984;2.3;PM25;2017-02-22 02:10:19.166555;1
985;5.2;PM10;2017-02-22 02:10:41.745360;1
986;2.3;PM25;2017-02-22 02:10:41.745474;1
987;4.8;PM10;2017-02-22 02:11:04.306083;1
988;2.1;PM25;2017-02-22 02:11:04.306206;1
989;4.5;PM10;2017-02-22 02:11:27.292321;1
990;2.1;PM25;2017-02-22 02:11:27.292432;1
991;4.7;PM10;2017-02-22 02:11:49.850871;1
992;2.0;PM25;2017-02-22 02:11:49.850995;1
993;10.2;PM10;2017-02-22 02:12:12.435242;1
994;2.2;PM25;2017-02-22 02:12:12.435351;1
995;10.3;PM10;2017-02-22 02:12:35.044336;1
996;2.1;PM25;2017-02-22 02:12:35.044447;1
